timestamp,Direct radiation
20200415T0400,0.0
20200415T0500,0.0
20200415T0600,2.67
20200415T0700,113.92
20200415T0800,291.03
20200415T0900,461.91
20200415T1000,600.75
20200415T1100,701.32
20200415T1200,776.08
20200415T1300,798.33
20200415T1400,774.3
20200415T1500,703.1
20200415T1600,590.07
20200415T1700,449.44998
20200415T1800,292.81
20200415T1900,125.49
20200415T2000,4.45
20200415T2100,0.0
20200415T2200,0.0
20200415T2300,0.0
20200416T0000,0.0
20200416T0100,0.0
20200416T0200,0.0
20200416T0300,0.0
20200416T0400,0.0
20200416T0500,0.0
20200416T0600,3.56
20200416T0700,113.03
20200416T0800,281.24
20200416T0900,444.11
20200416T1000,586.51
20200416T1100,695.98
20200416T1200,765.39996
20200416T1300,784.98
20200416T1400,760.06
20200416T1500,690.64
20200416T1600,579.39
20200416T1700,446.78
20200416T1800,291.03
20200416T1900,124.6
20200416T2000,5.34
20200416T2100,0.0
20200416T2200,0.0
20200416T2300,0.0
20200417T0000,0.0
20200417T0100,0.0
20200417T0200,0.0
20200417T0300,0.0
20200417T0400,0.0
20200417T0500,0.0
20200417T0600,5.34
20200417T0700,127.27
20200417T0800,293.69998
20200417T0900,450.34
20200417T1000,586.51
20200417T1100,695.98
20200417T1200,755.61
20200417T1300,785.87
20200417T1400,761.83997
20200417T1500,691.52997
20200417T1600,582.06
20200417T1700,448.56
20200417T1800,287.47
20200417T1900,97.9
20200417T2000,4.45
20200417T2100,0.0
20200417T2200,0.0
20200417T2300,0.0
20200418T0000,0.0
20200418T0100,0.0
20200418T0200,0.0
20200418T0300,0.0
20200418T0400,0.0
20200418T0500,0.0
20200418T0600,6.23
20200418T0700,120.15
20200418T0800,290.13998
20200418T0900,448.56
20200418T1000,579.39
20200418T1100,671.95
20200418T1200,634.57
20200418T1300,613.20996
20200418T1400,474.37
20200418T1500,401.38998
20200418T1600,574.94
20200418T1700,201.14
20200418T1800,99.68
20200418T1900,103.24
20200418T2000,7.12
20200418T2100,0.0
20200418T2200,0.0
20200418T2300,0.0
20200419T0000,0.0
20200419T0100,0.0
20200419T0200,0.0
20200419T0300,0.0
20200419T0400,0.0
20200419T0500,0.0
20200419T0600,8.9
20200419T0700,135.28
20200419T0800,299.04
20200419T0900,453.00998
20200419T1000,583.83997
20200419T1100,661.27
20200419T1200,718.23
20200419T1300,769.85
20200419T1400,737.81
20200419T1500,648.81
20200419T1600,460.13
20200419T1700,178.0
20200419T1800,145.95999
20200419T1900,92.56
20200419T2000,8.9
20200419T2100,0.0
20200419T2200,0.0
20200419T2300,0.0
20200420T0000,0.0
20200420T0100,0.0
20200420T0200,0.0
20200420T0300,0.0
20200420T0400,0.0
20200420T0500,0.0
20200420T0600,6.23
20200420T0700,101.46
20200420T0800,291.91998
20200420T0900,431.65
20200420T1000,562.48
20200420T1100,657.70996
20200420T1200,679.07
20200420T1300,767.18
20200420T1400,749.38
20200420T1500,686.19
20200420T1600,562.48
20200420T1700,424.53
20200420T1800,277.68
20200420T1900,120.15
20200420T2000,6.23
20200420T2100,0.0
20200420T2200,0.0
20200420T2300,0.0
20200421T0000,0.0
20200421T0100,0.0
20200421T0200,0.0
20200421T0300,0.0
20200421T0400,0.0
20200421T0500,0.0
20200421T0600,11.57
20200421T0700,139.73
20200421T0800,305.27
20200421T0900,445.88998
20200421T1000,571.38
20200421T1100,657.70996
20200421T1200,687.97
20200421T1300,779.64
20200421T1400,756.5
20200421T1500,690.64
20200421T1600,590.07
20200421T1700,461.02
20200421T1800,307.05
20200421T1900,143.29
20200421T2000,11.57
20200421T2100,0.0
20200421T2200,0.0
20200421T2300,0.0
20200422T0000,0.0
20200422T0100,0.0
20200422T0200,0.0
20200422T0300,0.0
20200422T0400,0.0
20200422T0500,0.0
20200422T0600,11.57
20200422T0700,140.62
20200422T0800,308.83
20200422T0900,402.28
20200422T1000,376.47
20200422T1100,710.22
20200422T1200,784.98
20200422T1300,809.89996
20200422T1400,784.98
20200422T1500,713.77997
20200422T1600,602.52997
20200422T1700,452.12
20200422T1800,286.58
20200422T1900,131.72
20200422T2000,10.68
20200422T2100,0.0
20200422T2200,0.0
20200422T2300,0.0
20200423T0000,0.0
20200423T0100,0.0
20200423T0200,0.0
20200423T0300,0.0
20200423T0400,0.0
20200423T0500,0.0
20200423T0600,13.349999
20200423T0700,146.84999
20200423T0800,315.94998
20200423T0900,477.93
20200423T1000,617.66
20200423T1100,724.45996
20200423T1200,792.1
20200423T1300,814.35
20200423T1400,791.20996
20200423T1500,723.57
20200423T1600,615.88
20200423T1700,477.03998
20200423T1800,313.28
20200423T1900,142.4
20200423T2000,11.57
20200423T2100,0.0
20200423T2200,0.0
20200423T2300,0.0
20200424T0000,0.0
20200424T0100,0.0
20200424T0200,0.0
20200424T0300,0.0
20200424T0400,0.0
20200424T0500,0.0
20200424T0600,14.24
20200424T0700,70.31
20200424T0800,244.75
20200424T0900,427.19998
20200424T1000,317.72998
20200424T1100,671.06
20200424T1200,730.69
20200424T1300,802.77997
20200424T1400,746.70996
20200424T1500,678.18
20200424T1600,598.08
20200424T1700,472.59
20200424T1800,264.33
20200424T1900,137.06
20200424T2000,16.02
20200424T2100,0.0
20200424T2200,0.0
20200424T2300,0.0
20200425T0000,0.0
20200425T0100,0.0
20200425T0200,0.0
20200425T0300,0.0
20200425T0400,0.0
20200425T0500,0.0
20200425T0600,6.23
20200425T0700,83.659996
20200425T0800,237.62999
20200425T0900,469.03
20200425T1000,378.25
20200425T1100,455.68
20200425T1200,404.94998
20200425T1300,727.13
20200425T1400,561.58997
20200425T1500,433.43
20200425T1600,437.88
20200425T1700,470.81
20200425T1800,309.72
20200425T1900,141.51
20200425T2000,13.349999
20200425T2100,0.0
20200425T2200,0.0
20200425T2300,0.0
20200426T0000,0.0
20200426T0100,0.0
20200426T0200,0.0
20200426T0300,0.0
20200426T0400,0.0
20200426T0500,0.0
20200426T0600,13.349999
20200426T0700,116.59
20200426T0800,246.53
20200426T0900,460.13
20200426T1000,612.32
20200426T1100,716.45
20200426T1200,731.58
20200426T1300,720.89996
20200426T1400,646.14
20200426T1500,647.92
20200426T1600,550.02
20200426T1700,445.0
20200426T1800,94.34
20200426T1900,49.84
20200426T2000,11.57
20200426T2100,0.0
20200426T2200,0.0
20200426T2300,0.0
20200427T0000,0.0
20200427T0100,0.0
20200427T0200,0.0
20200427T0300,0.0
20200427T0400,0.0
20200427T0500,0.0
20200427T0600,21.36
20200427T0700,161.98
20200427T0800,334.63998
20200427T0900,492.16998
20200427T1000,606.08997
20200427T1100,720.89996
20200427T1200,748.49
20200427T1300,805.45
20200427T1400,792.1
20200427T1500,720.01
20200427T1600,609.64996
20200427T1700,479.71
20200427T1800,323.96
20200427T1900,125.49
20200427T2000,16.91
20200427T2100,0.0
20200427T2200,0.0
20200427T2300,0.0
20200428T0000,0.0
20200428T0100,0.0
20200428T0200,0.0
20200428T0300,0.0
20200428T0400,0.0
20200428T0500,0.0
20200428T0600,5.34
20200428T0700,35.6
20200428T0800,130.83
20200428T0900,161.98
20200428T1000,104.13
20200428T1100,201.14
20200428T1200,44.5
20200428T1300,336.41998
20200428T1400,234.06999
20200428T1500,539.33997
20200428T1600,426.31
20200428T1700,266.11
20200428T1800,187.79
20200428T1900,84.549995
20200428T2000,5.34
20200428T2100,0.0
20200428T2200,0.0
20200428T2300,0.0
20200429T0000,0.0
20200429T0100,0.0
20200429T0200,0.0
20200429T0300,0.0
20200429T0400,0.0
20200429T0500,0.0
20200429T0600,18.69
20200429T0700,156.64
20200429T0800,325.74
20200429T0900,460.13
20200429T1000,297.26
20200429T1100,377.36
20200429T1200,585.62
20200429T1300,555.36
20200429T1400,669.27997
20200429T1500,433.43
20200429T1600,261.66
20200429T1700,476.15
20200429T1800,293.69998
20200429T1900,166.43
20200429T2000,24.92
20200429T2100,0.0
20200429T2200,0.0
20200429T2300,0.0
20200430T0000,0.0
20200430T0100,0.0
20200430T0200,0.0
20200430T0300,0.0
20200430T0400,0.0
20200430T0500,0.0
20200430T0600,6.23
20200430T0700,37.38
20200430T0800,165.54
20200430T0900,206.48
20200430T1000,241.19
20200430T1100,288.36
20200430T1200,202.03
20200430T1300,197.58
20200430T1400,114.81
20200430T1500,180.67
20200430T1600,142.4
20200430T1700,176.22
20200430T1800,252.76
20200430T1900,134.39
20200430T2000,23.14
20200430T2100,0.0
20200430T2200,0.0
20200430T2300,0.0
20200501T0000,0.0
20200501T0100,0.0
20200501T0200,0.0
20200501T0300,0.0
20200501T0400,0.0
20200501T0500,0.0
20200501T0600,35.6
20200501T0700,189.56999
20200501T0800,310.61
20200501T0900,372.02
20200501T1000,232.29
20200501T1100,182.45
20200501T1200,145.95999
20200501T1300,455.68
20200501T1400,279.46
20200501T1500,425.41998
20200501T1600,384.47998
20200501T1700,138.84
20200501T1800,94.34
20200501T1900,77.43
20200501T2000,18.69
20200501T2100,0.0
20200501T2200,0.0
20200501T2300,0.0
20200502T0000,0.0
20200502T0100,0.0
20200502T0200,0.0
20200502T0300,0.0
20200502T0400,0.0
20200502T0500,0.0
20200502T0600,30.26
20200502T0700,146.84999
20200502T0800,299.04
20200502T0900,327.52
20200502T1000,303.49
20200502T1100,416.52
20200502T1200,321.29
20200502T1300,247.42
20200502T1400,250.09
20200502T1500,192.23999
20200502T1600,143.29
20200502T1700,242.97
20200502T1800,153.08
20200502T1900,138.84
20200502T2000,26.699999
20200502T2100,0.0
20200502T2200,0.0
20200502T2300,0.0
20200503T0000,0.0
20200503T0100,0.0
20200503T0200,0.0
20200503T0300,0.0
20200503T0400,0.0
20200503T0500,0.0
20200503T0600,40.94
20200503T0700,173.55
20200503T0800,342.65
20200503T0900,486.83
20200503T1000,599.86
20200503T1100,564.26
20200503T1200,464.58
20200503T1300,836.6
20200503T1400,796.55
20200503T1500,736.02997
20200503T1600,564.26
20200503T1700,450.34
20200503T1800,317.72998
20200503T1900,145.95999
20200503T2000,24.029999
20200503T2100,0.0
20200503T2200,0.0
20200503T2300,0.0
20200504T0000,0.0
20200504T0100,0.0
20200504T0200,0.0
20200504T0300,0.0
20200504T0400,0.0
20200504T0500,0.0
20200504T0600,38.27
20200504T0700,151.3
20200504T0800,305.27
20200504T0900,166.43
20200504T1000,190.45999
20200504T1100,272.34
20200504T1200,297.26
20200504T1300,365.79
20200504T1400,742.26
20200504T1500,681.74
20200504T1600,584.73
20200504T1700,462.8
20200504T1800,321.29
20200504T1900,184.23
20200504T2000,28.48
20200504T2100,0.0
20200504T2200,0.0
20200504T2300,0.0
20200505T0000,0.0
20200505T0100,0.0
20200505T0200,0.0
20200505T0300,0.0
20200505T0400,0.0
20200505T0500,0.0
20200505T0600,14.24
20200505T0700,68.53
20200505T0800,137.06
20200505T0900,139.73
20200505T1000,122.82
20200505T1100,282.13
20200505T1200,525.99
20200505T1300,191.34999
20200505T1400,167.31999
20200505T1500,126.38
20200505T1600,120.15
20200505T1700,97.9
20200505T1800,105.02
20200505T1900,56.96
20200505T2000,11.57
20200505T2100,0.0
20200505T2200,0.0
20200505T2300,0.0
20200506T0000,0.0
20200506T0100,0.0
20200506T0200,0.0
20200506T0300,0.0
20200506T0400,0.0
20200506T0500,0.0
20200506T0600,9.79
20200506T0700,53.399998
20200506T0800,127.27
20200506T0900,177.11
20200506T1000,258.99
20200506T1100,324.85
20200506T1200,405.84
20200506T1300,815.24
20200506T1400,811.68
20200506T1500,750.26996
20200506T1600,590.95996
20200506T1700,470.81
20200506T1800,254.54
20200506T1900,160.2
20200506T2000,34.71
20200506T2100,0.0
20200506T2200,0.0
20200506T2300,0.0
20200507T0000,0.0
20200507T0100,0.0
20200507T0200,0.0
20200507T0300,0.0
20200507T0400,0.0
20200507T0500,0.0
20200507T0600,47.17
20200507T0700,205.59
20200507T0800,376.47
20200507T0900,537.56
20200507T1000,677.29
20200507T1100,782.31
20200507T1200,846.39
20200507T1300,844.61
20200507T1400,819.69
20200507T1500,754.72
20200507T1600,652.37
20200507T1700,517.08997
20200507T1800,364.9
20200507T1900,199.36
20200507T2000,40.94
20200507T2100,0.0
20200507T2200,0.0
20200507T2300,0.0
20200508T0000,0.0
20200508T0100,0.0
20200508T0200,0.0
20200508T0300,0.0
20200508T0400,0.0
20200508T0500,0.0
20200508T0600,55.18
20200508T0700,213.59999
20200508T0800,374.69
20200508T0900,522.43
20200508T1000,646.14
20200508T1100,734.25
20200508T1200,731.58
20200508T1300,747.6
20200508T1400,615.88
20200508T1500,681.74
20200508T1600,604.31
20200508T1700,473.47998
20200508T1800,343.54
20200508T1900,192.23999
20200508T2000,41.829998
20200508T2100,0.0
20200508T2200,0.0
20200508T2300,0.0
20200509T0000,0.0
20200509T0100,0.0
20200509T0200,0.0
20200509T0300,0.0
20200509T0400,0.0
20200509T0500,0.0
20200509T0600,52.51
20200509T0700,201.14
20200509T0800,366.68
20200509T0900,522.43
20200509T1000,648.81
20200509T1100,742.26
20200509T1200,801.0
20200509T1300,812.57
20200509T1400,790.32
20200509T1500,727.13
20200509T1600,626.56
20200509T1700,501.06998
20200509T1800,347.1
20200509T1900,190.45999
20200509T2000,41.829998
20200509T2100,0.0
20200509T2200,0.0
20200509T2300,0.0
20200510T0000,0.0
20200510T0100,0.0
20200510T0200,0.0
20200510T0300,0.0
20200510T0400,0.0
20200510T0500,0.0
20200510T0600,38.27
20200510T0700,133.5
20200510T0800,369.35
20200510T0900,519.76
20200510T1000,645.25
20200510T1100,646.14
20200510T1200,372.91
20200510T1300,780.52997
20200510T1400,760.95
20200510T1500,712.89
20200510T1600,614.99
20200510T1700,493.94998
20200510T1800,351.55
20200510T1900,40.05
20200510T2000,10.68
20200510T2100,0.0
20200510T2200,0.0
20200510T2300,0.0
20200511T0000,0.0
20200511T0100,0.0
20200511T0200,0.0
20200511T0300,0.0
20200511T0400,0.0
20200511T0500,0.0
20200511T0600,8.01
20200511T0700,19.58
20200511T0800,10.68
20200511T0900,24.92
20200511T1000,107.689995
20200511T1100,145.95999
20200511T1200,153.97
20200511T1300,225.17
20200511T1400,169.09999
20200511T1500,140.62
20200511T1600,166.43
20200511T1700,166.43
20200511T1800,99.68
20200511T1900,38.27
20200511T2000,9.79
20200511T2100,0.0
20200511T2200,0.0
20200511T2300,0.0
20200512T0000,0.0
20200512T0100,0.0
20200512T0200,0.0
20200512T0300,0.0
20200512T0400,0.0
20200512T0500,0.0
20200512T0600,62.3
20200512T0700,225.17
20200512T0800,394.27
20200512T0900,554.47
20200512T1000,692.42
20200512T1100,798.33
20200512T1200,851.73
20200512T1300,840.16
20200512T1400,681.74
20200512T1500,511.75
20200512T1600,530.44
20200512T1700,417.41
20200512T1800,306.16
20200512T1900,184.23
20200512T2000,48.95
20200512T2100,0.0
20200512T2200,0.0
20200512T2300,0.0
20200513T0000,0.0
20200513T0100,0.0
20200513T0200,0.0
20200513T0300,0.0
20200513T0400,0.0
20200513T0500,0.0
20200513T0600,38.27
20200513T0700,207.37
20200513T0800,381.81
20200513T0900,529.55
20200513T1000,656.82
20200513T1100,744.04
20200513T1200,420.08
20200513T1300,609.64996
20200513T1400,746.70996
20200513T1500,391.6
20200513T1600,403.16998
20200513T1700,226.95
20200513T1800,137.95
20200513T1900,76.54
20200513T2000,19.58
20200513T2100,0.0
20200513T2200,0.0
20200513T2300,0.0
20200514T0000,0.0
20200514T0100,0.0
20200514T0200,0.0
20200514T0300,0.0
20200514T0400,0.0
20200514T0500,0.0
20200514T0600,12.46
20200514T0700,43.61
20200514T0800,77.43
20200514T0900,106.799995
20200514T1000,177.11
20200514T1100,207.37
20200514T1200,219.83
20200514T1300,311.5
20200514T1400,425.41998
20200514T1500,400.5
20200514T1600,175.33
20200514T1700,207.37
20200514T1800,137.06
20200514T1900,105.02
20200514T2000,26.699999
20200514T2100,0.0
20200514T2200,0.0
20200514T2300,0.0
20200515T0000,0.0
20200515T0100,0.0
20200515T0200,0.0
20200515T0300,0.0
20200515T0400,0.0
20200515T0500,0.0
20200515T0600,13.349999
20200515T0700,38.27
20200515T0800,78.32
20200515T0900,190.45999
20200515T1000,586.51
20200515T1100,554.47
20200515T1200,376.47
20200515T1300,652.37
20200515T1400,535.77997
20200515T1500,561.58997
20200515T1600,441.44
20200515T1700,508.19
20200515T1800,352.44
20200515T1900,209.15
20200515T2000,56.07
20200515T2100,0.0
20200515T2200,0.0
20200515T2300,0.0
20200516T0000,0.0
20200516T0100,0.0
20200516T0200,0.0
20200516T0300,0.0
20200516T0400,0.0
20200516T0500,0.0
20200516T0600,70.31
20200516T0700,227.84
20200516T0800,392.49
20200516T0900,546.45996
20200516T1000,677.29
20200516T1100,756.5
20200516T1200,798.33
20200516T1300,817.91
20200516T1400,787.64996
20200516T1500,720.89996
20200516T1600,621.22
20200516T1700,497.50998
20200516T1800,359.56
20200516T1900,210.04
20200516T2000,56.07
20200516T2100,0.0
20200516T2200,0.0
20200516T2300,0.0
20200517T0000,0.0
20200517T0100,0.0
20200517T0200,0.0
20200517T0300,0.0
20200517T0400,0.0
20200517T0500,0.0
20200517T0600,72.09
20200517T0700,229.62
20200517T0800,393.38
20200517T0900,548.24
20200517T1000,681.74
20200517T1100,783.2
20200517T1200,836.6
20200517T1300,865.97
20200517T1400,837.49
20200517T1500,768.07
20200517T1600,659.49
20200517T1700,526.88
20200517T1800,372.91
20200517T1900,210.93
20200517T2000,58.739998
20200517T2100,0.0
20200517T2200,0.0
20200517T2300,0.0
20200518T0000,0.0
20200518T0100,0.0
20200518T0200,0.0
20200518T0300,0.0
20200518T0400,0.0
20200518T0500,0.0
20200518T0600,74.76
20200518T0700,230.51
20200518T0800,394.27
20200518T0900,547.35
20200518T1000,679.95996
20200518T1100,781.42
20200518T1200,844.61
20200518T1300,860.63
20200518T1400,834.82
20200518T1500,766.29
20200518T1600,659.49
20200518T1700,525.99
20200518T1800,373.8
20200518T1900,213.59999
20200518T2000,59.629997
20200518T2100,0.0
20200518T2200,0.0
20200518T2300,0.0
20200519T0000,0.0
20200519T0100,0.0
20200519T0200,0.0
20200519T0300,0.0
20200519T0400,0.0
20200519T0500,0.0
20200519T0600,78.32
20200519T0700,234.06999
20200519T0800,393.38
20200519T0900,542.89996
20200519T1000,673.73
20200519T1100,768.07
20200519T1200,784.08997
20200519T1300,712.89
20200519T1400,769.85
20200519T1500,708.44
20200519T1600,612.32
20200519T1700,490.38998
20200519T1800,334.63998
20200519T1900,91.67
20200519T2000,65.86
20200519T2100,0.0
20200519T2200,0.0
20200519T2300,0.0
20200520T0000,0.0
20200520T0100,0.0
20200520T0200,0.0
20200520T0300,0.0
20200520T0400,0.0
20200520T0500,0.0
20200520T0600,78.32
20200520T0700,230.51
20200520T0800,390.71
20200520T0900,541.12
20200520T1000,671.06
20200520T1100,756.5
20200520T1200,778.75
20200520T1300,634.57
20200520T1400,776.97
20200520T1500,715.56
20200520T1600,618.55
20200520T1700,496.62
20200520T1800,352.44
20200520T1900,91.67
20200520T2000,42.72
20200520T2100,0.0
20200520T2200,0.0
20200520T2300,0.0
20200521T0000,0.0
20200521T0100,0.0
20200521T0200,0.0
20200521T0300,0.0
20200521T0400,0.0
20200521T0500,0.0
20200521T0600,80.1
20200521T0700,234.06999
20200521T0800,395.16
20200521T0900,547.35
20200521T1000,678.18
20200521T1100,763.62
20200521T1200,793.88
20200521T1300,853.51
20200521T1400,828.58997
20200521T1500,751.16
20200521T1600,638.13
20200521T1700,532.22
20200521T1800,386.25998
20200521T1900,231.4
20200521T2000,74.76
20200521T2100,0.0
20200521T2200,0.0
20200521T2300,0.0
20200522T0000,0.0
20200522T0100,0.0
20200522T0200,0.0
20200522T0300,0.0
20200522T0400,0.0
20200522T0500,0.89
20200522T0600,92.56
20200522T0700,248.31
20200522T0800,376.47
20200522T0900,474.37
20200522T1000,551.8
20200522T1100,602.52997
20200522T1200,497.50998
20200522T1300,682.63
20200522T1400,752.94
20200522T1500,380.91998
20200522T1600,166.43
20200522T1700,101.46
20200522T1800,118.369995
20200522T1900,112.14
20200522T2000,72.09
20200522T2100,0.0
20200522T2200,0.0
20200522T2300,0.0
20200523T0000,0.0
20200523T0100,0.0
20200523T0200,0.0
20200523T0300,0.0
20200523T0400,0.0
20200523T0500,0.89
20200523T0600,48.95
20200523T0700,111.25
20200523T0800,208.26
20200523T0900,280.35
20200523T1000,108.58
20200523T1100,95.229996
20200523T1200,154.86
20200523T1300,216.26999
20200523T1400,196.69
20200523T1500,112.14
20200523T1600,111.25
20200523T1700,55.18
20200523T1800,85.44
20200523T1900,89.89
20200523T2000,72.979996
20200523T2100,0.0
20200523T2200,0.0
20200523T2300,0.0
20200524T0000,0.0
20200524T0100,0.0
20200524T0200,0.0
20200524T0300,0.0
20200524T0400,0.0
20200524T0500,0.89
20200524T0600,41.829998
20200524T0700,122.82
20200524T0800,264.33
20200524T0900,396.94
20200524T1000,266.11
20200524T1100,693.31
20200524T1200,696.87
20200524T1300,826.81
20200524T1400,726.24
20200524T1500,588.29
20200524T1600,595.41
20200524T1700,525.99
20200524T1800,397.83
20200524T1900,239.41
20200524T2000,85.44
20200524T2100,0.0
20200524T2200,0.0
20200524T2300,0.0
20200525T0000,0.0
20200525T0100,0.0
20200525T0200,0.0
20200525T0300,0.0
20200525T0400,0.0
20200525T0500,1.78
20200525T0600,98.79
20200525T0700,253.65
20200525T0800,408.50998
20200525T0900,552.69
20200525T1000,647.92
20200525T1100,742.26
20200525T1200,826.81
20200525T1300,842.82996
20200525T1400,825.92
20200525T1500,714.67
20200525T1600,640.8
20200525T1700,527.77
20200525T1800,373.8
20200525T1900,219.83
20200525T2000,78.32
20200525T2100,0.0
20200525T2200,0.0
20200525T2300,0.0
20200526T0000,0.0
20200526T0100,0.0
20200526T0200,0.0
20200526T0300,0.0
20200526T0400,0.0
20200526T0500,1.78
20200526T0600,94.34
20200526T0700,258.1
20200526T0800,410.29
20200526T0900,560.7
20200526T1000,670.17
20200526T1100,647.02997
20200526T1200,735.14
20200526T1300,736.02997
20200526T1400,784.08997
20200526T1500,727.13
20200526T1600,634.57
20200526T1700,517.08997
20200526T1800,298.15
20200526T1900,148.63
20200526T2000,72.979996
20200526T2100,0.0
20200526T2200,0.0
20200526T2300,0.0
20200527T0000,0.0
20200527T0100,0.0
20200527T0200,0.0
20200527T0300,0.0
20200527T0400,0.0
20200527T0500,2.67
20200527T0600,103.24
20200527T0700,261.66
20200527T0800,420.08
20200527T0900,566.04
20200527T1000,691.52997
20200527T1100,784.08997
20200527T1200,833.93
20200527T1300,865.07996
20200527T1400,840.16
20200527T1500,774.3
20200527T1600,674.62
20200527T1700,543.79
20200527T1800,291.03
20200527T1900,171.77
20200527T2000,87.22
20200527T2100,0.89
20200527T2200,0.0
20200527T2300,0.0
20200528T0000,0.0
20200528T0100,0.0
20200528T0200,0.0
20200528T0300,0.0
20200528T0400,0.0
20200528T0500,2.67
20200528T0600,93.45
20200528T0700,247.42
20200528T0800,407.62
20200528T0900,558.92
20200528T1000,685.3
20200528T1100,749.38
20200528T1200,808.12
20200528T1300,344.43
20200528T1400,541.12
20200528T1500,648.81
20200528T1600,600.75
20200528T1700,451.22998
20200528T1800,206.48
20200528T1900,98.79
20200528T2000,33.82
20200528T2100,1.78
20200528T2200,0.0
20200528T2300,0.0
20200529T0000,0.0
20200529T0100,0.0
20200529T0200,0.0
20200529T0300,0.0
20200529T0400,0.0
20200529T0500,2.67
20200529T0600,97.01
20200529T0700,254.54
20200529T0800,419.19
20200529T0900,572.27
20200529T1000,703.1
20200529T1100,803.67
20200529T1200,865.07996
20200529T1300,884.66
20200529T1400,859.74
20200529T1500,792.1
20200529T1600,686.19
20200529T1700,553.58
20200529T1800,402.28
20200529T1900,240.3
20200529T2000,84.549995
20200529T2100,0.89
20200529T2200,0.0
20200529T2300,0.0
20200530T0000,0.0
20200530T0100,0.0
20200530T0200,0.0
20200530T0300,0.0
20200530T0400,0.0
20200530T0500,2.67
20200530T0600,97.01
20200530T0700,256.32
20200530T0800,420.08
20200530T0900,566.93
20200530T1000,697.76
20200530T1100,796.55
20200530T1200,858.85
20200530T1300,857.07
20200530T1400,823.25
20200530T1500,597.19
20200530T1600,550.91
20200530T1700,323.07
20200530T1800,297.26
20200530T1900,236.73999
20200530T2000,78.32
20200530T2100,1.78
20200530T2200,0.0
20200530T2300,0.0
20200531T0000,0.0
20200531T0100,0.0
20200531T0200,0.0
20200531T0300,0.0
20200531T0400,0.0
20200531T0500,3.56
20200531T0600,98.79
20200531T0700,253.65
20200531T0800,413.85
20200531T0900,566.04
20200531T1000,691.52997
20200531T1100,731.58
20200531T1200,493.06
20200531T1300,838.38
20200531T1400,837.49
20200531T1500,749.38
20200531T1600,431.65
20200531T1700,510.86
20200531T1800,405.84
20200531T1900,255.43
20200531T2000,101.46
20200531T2100,2.67
20200531T2200,0.0
20200531T2300,0.0
20200601T0000,0.0
20200601T0100,0.0
20200601T0200,0.0
20200601T0300,0.0
20200601T0400,0.0
20200601T0500,4.45
20200601T0600,110.36
20200601T0700,266.11
20200601T0800,420.08
20200601T0900,566.04
20200601T1000,695.98
20200601T1100,795.66
20200601T1200,857.07
20200601T1300,873.98
20200601T1400,825.02997
20200601T1500,737.81
20200601T1600,643.47
20200601T1700,523.32
20200601T1800,381.81
20200601T1900,233.18
20200601T2000,91.67
20200601T2100,1.78
20200601T2200,0.0
20200601T2300,0.0
20200602T0000,0.0
20200602T0100,0.0
20200602T0200,0.0
20200602T0300,0.0
20200602T0400,0.0
20200602T0500,3.56
20200602T0600,100.57
20200602T0700,254.54
20200602T0800,412.07
20200602T0900,563.37
20200602T1000,692.42
20200602T1100,784.08997
20200602T1200,817.91
20200602T1300,849.06
20200602T1400,839.26996
20200602T1500,761.83997
20200602T1600,674.62
20200602T1700,543.79
20200602T1800,384.47998
20200602T1900,241.19
20200602T2000,102.35
20200602T2100,2.67
20200602T2200,0.0
20200602T2300,0.0
20200603T0000,0.0
20200603T0100,0.0
20200603T0200,0.0
20200603T0300,0.0
20200603T0400,0.0
20200603T0500,5.34
20200603T0600,110.36
20200603T0700,262.55
20200603T0800,414.74
20200603T0900,557.14
20200603T1000,648.81
20200603T1100,727.13
20200603T1200,416.52
20200603T1300,274.12
20200603T1400,711.11
20200603T1500,173.55
20200603T1600,130.83
20200603T1700,375.58
20200603T1800,140.62
20200603T1900,84.549995
20200603T2000,21.36
20200603T2100,0.0
20200603T2200,0.0
20200603T2300,0.0
20200604T0000,0.0
20200604T0100,0.0
20200604T0200,0.0
20200604T0300,0.0
20200604T0400,0.0
20200604T0500,0.0
20200604T0600,10.68
20200604T0700,69.42
20200604T0800,232.29
20200604T0900,307.94
20200604T1000,233.18
20200604T1100,279.46
20200604T1200,194.91
20200604T1300,236.73999
20200604T1400,468.13998
20200604T1500,397.83
20200604T1600,324.85
20200604T1700,310.61
20200604T1800,221.61
20200604T1900,145.06999
20200604T2000,46.28
20200604T2100,0.89
20200604T2200,0.0
20200604T2300,0.0
20200605T0000,0.0
20200605T0100,0.0
20200605T0200,0.0
20200605T0300,0.0
20200605T0400,0.0
20200605T0500,5.34
20200605T0600,108.58
20200605T0700,258.99
20200605T0800,338.19998
20200605T0900,457.46
20200605T1000,635.45996
20200605T1100,718.23
20200605T1200,371.13
20200605T1300,593.63
20200605T1400,442.33
20200605T1500,315.94998
20200605T1600,277.68
20200605T1700,216.26999
20200605T1800,242.97
20200605T1900,126.38
20200605T2000,40.94
20200605T2100,1.78
20200605T2200,0.0
20200605T2300,0.0
20200606T0000,0.0
20200606T0100,0.0
20200606T0200,0.0
20200606T0300,0.0
20200606T0400,0.0
20200606T0500,5.34
20200606T0600,66.75
20200606T0700,124.6
20200606T0800,235.84999
20200606T0900,282.13
20200606T1000,477.03998
20200606T1100,423.63998
20200606T1200,281.24
20200606T1300,353.33
